0.23,0,0,0.09
0.46,0,0,0.176
0.69,0,0,0.365
0.92,0,0,0.768
1.15,0,0,1.624
1.38,5,5,3.433
1.61,5,5,4.321
1.84,5,5,4.811
2.07,5,5,5.189
2.3,5,5,5.679
2.53,5,5,6.567
2.76,10,10,8.376
2.99,10,10,9.232
3.22,10,10,9.635
3.45,10,10,9.824
3.68,10,10,9.91
3.91,10,10,9.944
,,,
0,0,0,0.74
0.23,0,0,1.093
0.46,0,0,1.966
0.69,5,5,3.775
0.92,5,5,5
1.15,5,5,6.225
1.38,10,10,8.034
1.61,10,10,8.907
1.84,10,10,9.26
,,,
0,0,0,0.231
0.21,0,0,0.368
0.42,0,0,0.723
0.63,2,2,1.508
0.84,2,2,2
1.05,2,2,2.492
1.26,4,4,3.277
1.47,4,4,3.632
1.68,4,4,3.769
,,,
0,0,0,0.136
0.16,0,0,0.241
0.32,0,0,0.533
0.48,0,0,1.237
0.64,4,4,2.899
0.8,4,4,3.708
0.96,4,4,4.292
1.12,4,4,5.101
1.28,8,8,6.763
1.44,8,8,7.467
1.6,8,8,7.759
1.76,8,8,7.864
,,,
0,0,0,0.253
0.17,0,0,0.334
0.34,0,0,0.522
0.51,0,0,0.878
0.68,0,0,1.516
0.85,0,0,2.64
1.02,7,7,4.612
1.19,7,7,5.818
1.36,7,7,6.644
1.53,7,7,7.356
1.7,7,7,8.182
1.87,7,7,9.388
2.04,14,14,11.36
2.21,14,14,12.484
2.38,14,14,13.122
2.55,14,14,13.478
2.72,14,14,13.666
2.89,14,14,13.747
,,,
0,0,0,2.353
0.12,0,0,2.809
0.24,0,0,3.808
0.36,7,7,5.545
0.48,7,7,7
0.6,7,7,8.455
0.72,14,14,10.192
0.84,14,14,11.191
0.96,14,14,11.647
,,,
0,0,0,0.137
0.11,0,0,0.178
0.22,0,0,0.273
0.33,0,0,0.451
0.44,0,0,0.766
0.55,0,0,1.312
0.66,0,0,2.256
0.77,6,6,3.881
0.88,6,6,4.866
0.99,6,6,5.507
1.1,6,6,6
1.21,6,6,6.493
1.32,6,6,7.134
1.43,6,6,8.119
1.54,12,12,9.744
1.65,12,12,10.688
1.76,12,12,11.234
1.87,12,12,11.549
1.98,12,12,11.727
2.09,12,12,11.822
2.2,12,12,11.863
,,,
0,0,0,0.719
0.15,0,0,0.977
0.3,0,0,1.588
0.45,0,0,2.77
0.6,7,7,4.949
0.75,7,7,6.39
0.9,7,7,7.61
1.05,7,7,9.051
1.2,14,14,11.23
1.35,14,14,12.412
1.5,14,14,13.023
1.65,14,14,13.281
,,,
0,0,0,0.007
0.2,0,0,0.016
0.4,0,0,0.048
0.6,0,0,0.15
0.8,0,0,0.467
1,0,0,1.458
1.2,6,6,4.548
1.4,6,6,5.548
1.6,6,6,5.898
1.8,6,6,6.102
2,6,6,6.452
2.2,6,6,7.452
2.4,12,12,10.542
2.6,12,12,11.533
2.8,12,12,11.85
3,12,12,11.952
3.2,12,12,11.984
3.4,12,12,11.993
,,,
0,0,0,0.015
0.17,0,0,0.057
0.34,0,0,0.264
0.51,0,0,1.236
0.68,7,7,5.779
0.85,7,7,6.793
1.02,7,7,7.207
1.19,7,7,8.221
1.36,14,14,12.764
1.53,14,14,13.736
1.7,14,14,13.943
1.87,14,14,13.985
,,,
0,0,0,1.375
0.11,0,0,1.525
0.22,0,0,1.841
0.33,0,0,2.358
0.44,0,0,3.131
0.55,6,6,4.245
0.66,6,6,5.168
0.77,6,6,6
0.88,6,6,6.832
0.99,6,6,7.755
1.1,12,12,8.869
1.21,12,12,9.642
1.32,12,12,10.159
1.43,12,12,10.475
1.54,12,12,10.625
,,,
0,0,0,2.04
0.17,0,0,3.514
0.34,9,9,7.526
0.51,9,9,10.474
0.68,18,18,14.486
0.85,18,18,15.96
,,,
0,0,0,1.949
0.12,0,0,2.26
0.24,0,0,2.934
0.36,0,0,4.077
0.48,8,8,5.872
0.6,8,8,7.327
0.72,8,8,8.673
0.84,8,8,10.128
0.96,16,16,11.923
1.08,16,16,13.066
1.2,16,16,13.74
1.32,16,16,14.051
,,,
0,0,0,1.382
0.18,0,0,1.88
0.36,0,0,3.054
0.54,7,7,5.328
0.72,7,7,7
0.9,7,7,8.672
1.08,14,14,10.946
1.26,14,14,12.12
1.44,14,14,12.618
,,,
0,0,0,0.22
0.09,0,0,0.265
0.18,0,0,0.363
0.27,0,0,0.535
0.36,0,0,0.815
0.45,0,0,1.26
0.54,3,3,1.96
0.63,3,3,2.45
0.72,3,3,2.828
0.81,3,3,3.172
0.9,3,3,3.55
0.99,3,3,4.04
1.08,6,6,4.74
1.17,6,6,5.185
1.26,6,6,5.465
1.35,6,6,5.637
1.44,6,6,5.735
1.53,6,6,5.78
,,,
0,0,0,0.47
0.18,0,0,0.851
0.36,0,0,1.922
0.54,6,6,4.549
0.72,6,6,6
0.9,6,6,7.451
1.08,12,12,10.078
1.26,12,12,11.149
1.44,12,12,11.53
,,,
0,0,0,0.095
0.21,0,0,0.152
0.42,0,0,0.298
0.63,0,0,0.621
0.84,0,0,1.313
1.05,4,4,2.783
1.26,4,4,3.53
1.47,4,4,4
1.68,4,4,4.47
1.89,4,4,5.217
2.1,8,8,6.687
2.31,8,8,7.379
2.52,8,8,7.702
2.73,8,8,7.848
2.94,8,8,7.905
,,,
0,0,0,0.294
0.09,0,0,0.353
0.18,0,0,0.484
0.27,0,0,0.713
0.36,0,0,1.087
0.45,0,0,1.68
0.54,4,4,2.614
0.63,4,4,3.267
0.72,4,4,3.771
0.81,4,4,4.229
0.9,4,4,4.733
0.99,4,4,5.386
1.08,8,8,6.32
1.17,8,8,6.913
1.26,8,8,7.287
1.35,8,8,7.516
1.44,8,8,7.647
1.53,8,8,7.706
,,,
0,0,0,1.88
0.11,0,0,2.022
0.22,0,0,2.317
0.33,0,0,2.787
0.44,0,0,3.468
0.55,6,6,4.411
0.66,6,6,5.235
0.77,6,6,6
0.88,6,6,6.765
0.99,6,6,7.589
1.1,12,12,8.532
1.21,12,12,9.213
1.32,12,12,9.683
1.43,12,12,9.978
1.54,12,12,10.12
,,,
0,0,0,0.126
0.15,0,0,0.211
0.3,0,0,0.44
0.45,0,0,0.969
0.6,3,3,2.157
0.75,3,3,2.771
0.9,3,3,3.229
1.05,3,3,3.843
1.2,6,6,5.031
1.35,6,6,5.56
1.5,6,6,5.789
1.65,6,6,5.874
,,,
0,0,0,0.205
0.18,0,0,0.339
0.36,0,0,0.696
0.54,2,2,1.509
0.72,2,2,2
0.9,2,2,2.491
1.08,4,4,3.304
1.26,4,4,3.661
1.44,4,4,3.795
,,,
0,0,0,4.386
0.06,0,0,4.78
0.12,6,6,5.605
0.18,6,6,6.395
0.24,12,12,7.22
0.3,12,12,7.614
,,,
0,0,0,0.146
0.17,0,0,0.232
0.34,0,0,0.453
0.51,0,0,0.94
0.68,0,0,1.976
0.85,6,6,4.17
1.02,6,6,5.292
1.19,6,6,6
1.36,6,6,6.708
1.53,6,6,7.83
1.7,12,12,10.024
1.87,12,12,11.06
2.04,12,12,11.547
2.21,12,12,11.768
2.38,12,12,11.854
,,,
0,0,0,0.067
0.19,0,0,0.089
0.38,0,0,0.14
0.57,0,0,0.237
0.76,0,0,0.41
0.95,0,0,0.716
1.14,0,0,1.255
1.33,0,0,2.202
1.52,6,6,3.865
1.71,6,6,4.834
1.9,6,6,5.424
2.09,6,6,5.827
2.28,6,6,6.173
2.47,6,6,6.576
2.66,6,6,7.166
2.85,6,6,8.135
3.04,12,12,9.798
3.23,12,12,10.745
3.42,12,12,11.284
3.61,12,12,11.59
3.8,12,12,11.763
3.99,12,12,11.86
4.18,12,12,11.911
4.37,12,12,11.933
,,,
0,0,0,0
0.11,0,0,0
0.22,0,0,0
0.33,0,0,0
0.44,0,0,0
0.55,0,0,0
0.66,0,0,0
0.77,0,0,0
0.88,0,0,0
0.99,0,0,0
1.1,0,0,0
1.21,0,0,0
,,,
0,0,0,0.076
0.15,0,0,0.11
0.3,0,0,0.194
0.45,0,0,0.367
0.6,1,1,0.708
0.75,1,1,0.916
0.9,1,1,1.084
1.05,1,1,1.292
1.2,2,2,1.633
1.35,2,2,1.806
1.5,2,2,1.89
1.65,2,2,1.924
,,,
0,0,0,0.652
0.14,0,0,0.794
0.28,0,0,1.109
0.42,0,0,1.666
0.56,0,0,2.585
0.7,6,6,4.067
0.84,6,6,5.128
0.98,6,6,6
1.12,6,6,6.872
1.26,6,6,7.933
1.4,12,12,9.415
1.54,12,12,10.334
1.68,12,12,10.891
1.82,12,12,11.206
1.96,12,12,11.348
,,,
0,0,0,0.59
0.17,0,0,0.779
0.34,0,0,1.219
0.51,0,0,2.05
0.68,5,5,3.54
0.85,5,5,4.56
1.02,5,5,5.44
1.19,5,5,6.46
1.36,10,10,7.95
1.53,10,10,8.781
1.7,10,10,9.221
1.87,10,10,9.41
,,,
0,0,0,1.129
0.08,0,0,1.226
0.16,0,0,1.428
0.24,0,0,1.754
0.32,0,0,2.23
0.4,4,4,2.898
0.48,4,4,3.472
0.56,4,4,4
0.64,4,4,4.528
0.72,4,4,5.102
0.8,8,8,5.77
0.88,8,8,6.246
0.96,8,8,6.572
1.04,8,8,6.774
1.12,8,8,6.871
,,,
0,0,0,0.225
0.22,0,0,0.371
0.44,0,0,0.758
0.66,0,0,1.639
0.88,5,5,3.586
1.1,5,5,4.613
1.32,5,5,5.387
1.54,5,5,6.414
1.76,10,10,8.361
1.98,10,10,9.242
2.2,10,10,9.629
2.42,10,10,9.775
,,,
0,0,0,4.268
0.16,7,7,7
0.32,14,14,9.732
,,,
0,0,0,4.587
0.1,5,5,5
0.2,10,10,5.413
,,,
0,0,0,0.427
0.11,0,0,0.583
0.22,0,0,0.952
0.33,0,0,1.67
0.44,0,0,3
0.55,8,8,5.427
0.66,8,8,6.913
0.77,8,8,8
0.88,8,8,9.087
0.99,8,8,10.573
1.1,16,16,13
1.21,16,16,14.33
1.32,16,16,15.048
1.43,16,16,15.417
1.54,16,16,15.573
,,,
0,0,0,0.003
0.27,0,0,0.007
0.54,0,0,0.025
0.81,0,0,0.088
1.08,0,0,0.311
1.35,0,0,1.102
1.62,5,5,3.901
1.89,5,5,4.696
2.16,5,5,4.937
2.43,5,5,5.063
2.7,5,5,5.304
2.97,5,5,6.099
3.24,10,10,8.898
3.51,10,10,9.689
3.78,10,10,9.912
4.05,10,10,9.975
4.32,10,10,9.993
4.59,10,10,9.997
,,,
0,0,0,0.025
0.2,0,0,0.033
0.4,0,0,0.054
0.6,0,0,0.095
0.8,0,0,0.169
1,0,0,0.304
1.2,0,0,0.549
1.4,0,0,0.991
1.6,0,0,1.79
1.8,5,5,3.234
2,5,5,4.042
2.2,5,5,4.505
2.4,5,5,4.79
2.6,5,5,5
2.8,5,5,5.21
3,5,5,5.495
3.2,5,5,5.958
3.4,5,5,6.766
3.6,10,10,8.21
3.8,10,10,9.009
4,10,10,9.451
4.2,10,10,9.696
4.4,10,10,9.831
4.6,10,10,9.905
4.8,10,10,9.946
5,10,10,9.967
5.2,10,10,9.975
,,,
0,0,0,1.368
0.16,0,0,1.683
0.32,0,0,2.386
0.48,0,0,3.638
0.64,8,8,5.729
0.8,8,8,7.297
0.96,8,8,8.703
1.12,8,8,10.271
1.28,16,16,12.362
1.44,16,16,13.614
1.6,16,16,14.317
1.76,16,16,14.632
,,,
0,0,0,0.084
0.19,0,0,0.125
0.38,0,0,0.227
0.57,0,0,0.438
0.76,0,0,0.863
0.95,0,0,1.706
1.14,5,5,3.378
1.33,5,5,4.262
1.52,5,5,4.788
1.71,5,5,5.212
1.9,5,5,5.738
2.09,5,5,6.622
2.28,10,10,8.294
2.47,10,10,9.137
2.66,10,10,9.562
2.85,10,10,9.773
3.04,10,10,9.875
3.23,10,10,9.916
,,,
0,0,0,0.519
0.12,0,0,0.671
0.24,0,0,1.017
0.36,0,0,1.661
0.48,0,0,2.789
0.6,7,7,4.73
0.72,7,7,6.01
0.84,7,7,7
0.96,7,7,7.99
1.08,7,7,9.27
1.2,14,14,11.211
1.32,14,14,12.339
1.44,14,14,12.983
1.56,14,14,13.329
1.68,14,14,13.481
,,,
0,0,0,0.121
0.23,0,0,0.192
0.46,0,0,0.376
0.69,0,0,0.781
0.92,0,0,1.645
1.15,5,5,3.476
1.38,5,5,4.411
1.61,5,5,5
1.84,5,5,5.589
2.07,5,5,6.524
2.3,10,10,8.355
2.53,10,10,9.219
2.76,10,10,9.624
2.99,10,10,9.808
3.22,10,10,9.879
,,,
0,0,0,0.83
0.09,0,0,0.905
0.18,0,0,1.061
0.27,0,0,1.313
0.36,0,0,1.683
0.45,0,0,2.204
0.54,0,0,2.924
0.63,6,6,3.907
0.72,6,6,4.701
0.81,6,6,5.378
0.9,6,6,6
0.99,6,6,6.622
1.08,6,6,7.299
1.17,6,6,8.093
1.26,12,12,9.076
1.35,12,12,9.796
1.44,12,12,10.317
1.53,12,12,10.687
1.62,12,12,10.939
1.71,12,12,11.095
1.8,12,12,11.17
,,,
0,0,0,3.356
0.21,5,5,5
0.42,10,10,6.644
,,,
0,0,0,0.02
0.14,0,0,0.034
0.28,0,0,0.071
0.42,0,0,0.159
0.56,0,0,0.36
0.7,0,0,0.815
0.84,0,0,1.844
0.98,6,6,4.175
1.12,6,6,5.219
1.26,6,6,5.711
1.4,6,6,6
1.54,6,6,6.289
1.68,6,6,6.781
1.82,6,6,7.825
1.96,12,12,10.156
2.1,12,12,11.185
2.24,12,12,11.64
2.38,12,12,11.841
2.52,12,12,11.929
2.66,12,12,11.966
2.8,12,12,11.98
,,,
0,0,0,0.546
0.13,0,0,0.733
0.26,0,0,1.171
0.39,0,0,2.01
0.52,5,5,3.536
0.65,5,5,4.562
0.78,5,5,5.438
0.91,5,5,6.464
1.04,10,10,7.99
1.17,10,10,8.829
1.3,10,10,9.267
1.43,10,10,9.454
,,,
0,0,0,0.204
0.14,0,0,0.248
0.28,0,0,0.347
0.42,0,0,0.521
0.56,0,0,0.808
0.7,0,0,1.272
0.84,0,0,2.013
0.98,5,5,3.191
1.12,5,5,3.976
1.26,5,5,4.538
1.4,5,5,5
1.54,5,5,5.462
1.68,5,5,6.024
1.82,5,5,6.809
1.96,10,10,7.987
2.1,10,10,8.728
2.24,10,10,9.192
2.38,10,10,9.479
2.52,10,10,9.653
2.66,10,10,9.752
2.8,10,10,9.796
,,,
0,0,0,1.758
0.06,0,0,1.886
0.12,0,0,2.151
0.18,0,0,2.574
0.24,4,4,3.184
0.3,4,4,3.734
0.36,4,4,4.266
0.42,4,4,4.816
0.48,8,8,5.426
0.54,8,8,5.849
0.6,8,8,6.114
0.66,8,8,6.242
,,,
0,0,0,0.397
0.14,0,0,0.484
0.28,0,0,0.676
0.42,0,0,1.015
0.56,0,0,1.575
0.7,0,0,2.477
0.84,6,6,3.92
0.98,6,6,4.909
1.12,6,6,5.661
1.26,6,6,6.339
1.4,6,6,7.091
1.54,6,6,8.08
1.68,12,12,9.523
1.82,12,12,10.425
1.96,12,12,10.985
2.1,12,12,11.324
2.24,12,12,11.516
2.38,12,12,11.603
,,,
0,0,0,4.021
0.08,0,0,4.253
0.16,0,0,4.729
0.24,0,0,5.478
0.32,8,8,6.543
0.4,8,8,7.523
0.48,8,8,8.477
0.56,8,8,9.457
0.64,16,16,10.522
0.72,16,16,11.271
0.8,16,16,11.747
0.88,16,16,11.979
,,,
0,0,0,0.216
0.15,0,0,0.27
0.3,0,0,0.391
0.45,0,0,0.61
0.6,0,0,0.982
0.75,0,0,1.599
0.9,4,4,2.616
1.05,4,4,3.288
1.2,4,4,3.781
1.35,4,4,4.219
1.5,4,4,4.712
1.65,4,4,5.384
1.8,8,8,6.401
1.95,8,8,7.018
2.1,8,8,7.39
2.25,8,8,7.609
2.4,8,8,7.73
2.55,8,8,7.784
,,,
0,0,0,2.203
0.12,0,0,2.489
0.24,0,0,3.097
0.36,5,5,4.106
0.48,5,5,5
0.6,5,5,5.894
0.72,10,10,6.903
0.84,10,10,7.511
0.96,10,10,7.797
,,,
0,0,0,0.31
0.13,0,0,0.369
0.26,0,0,0.496
0.39,0,0,0.717
0.52,0,0,1.072
0.65,0,0,1.628
0.78,0,0,2.49
0.91,6,6,3.82
1.04,6,6,4.74
1.17,6,6,5.424
1.3,6,6,6
1.43,6,6,6.576
1.56,6,6,7.26
1.69,6,6,8.18
1.82,12,12,9.51
1.95,12,12,10.372
2.08,12,12,10.928
2.21,12,12,11.283
2.34,12,12,11.504
2.47,12,12,11.631
2.6,12,12,11.69
,,,
0,0,0,0.643
0.13,0,0,0.741
0.26,0,0,0.952
0.39,0,0,1.307
0.52,0,0,1.861
0.65,0,0,2.698
0.78,6,6,3.945
0.91,6,6,4.88
1.04,6,6,5.645
1.17,6,6,6.355
1.3,6,6,7.12
1.43,6,6,8.055
1.56,12,12,9.302
1.69,12,12,10.139
1.82,12,12,10.693
1.95,12,12,11.048
2.08,12,12,11.259
2.21,12,12,11.357
,,,
0,0,0,0.001
0.22,0,0,0.002
0.44,0,0,0.007
0.66,0,0,0.019
0.88,0,0,0.055
1.1,0,0,0.158
1.32,0,0,0.453
1.54,0,0,1.295
1.76,5,5,3.706
1.98,5,5,4.55
2.2,5,5,4.848
2.42,5,5,4.964
2.64,5,5,5.036
2.86,5,5,5.152
3.08,5,5,5.45
3.3,5,5,6.294
3.52,10,10,8.705
3.74,10,10,9.547
3.96,10,10,9.842
4.18,10,10,9.945
4.4,10,10,9.981
4.62,10,10,9.993
4.84,10,10,9.998
5.06,10,10,9.999
,,,
0,0,0,0.391
0.12,0,0,0.466
0.24,0,0,0.632
0.36,0,0,0.921
0.48,0,0,1.387
0.6,0,0,2.122
0.72,5,5,3.268
0.84,5,5,4.079
0.96,5,5,4.712
1.08,5,5,5.288
1.2,5,5,5.921
1.32,5,5,6.732
1.44,10,10,7.878
1.56,10,10,8.613
1.68,10,10,9.079
1.8,10,10,9.368
1.92,10,10,9.534
2.04,10,10,9.609
,,,
0,0,0,0.642
0.11,0,0,0.922
0.22,0,0,1.603
0.33,0,0,2.982
0.44,8,8,5.66
0.55,8,8,7.319
0.66,8,8,8.681
0.77,8,8,10.34
0.88,16,16,13.018
0.99,16,16,14.397
1.1,16,16,15.078
1.21,16,16,15.358
,,,
0,0,0,0.441
0.09,0,0,0.489
0.18,0,0,0.59
0.27,0,0,0.756
0.36,0,0,1.004
0.45,0,0,1.361
0.54,0,0,1.866
0.63,4,4,2.575
0.72,4,4,3.128
0.81,4,4,3.587
0.9,4,4,4
0.99,4,4,4.413
1.08,4,4,4.872
1.17,4,4,5.425
1.26,8,8,6.134
1.35,8,8,6.639
1.44,8,8,6.996
1.53,8,8,7.244
1.62,8,8,7.41
1.71,8,8,7.511
1.8,8,8,7.559
,,,
0,0,0,0.83
0.1,0,0,0.905
0.2,0,0,1.061
0.3,0,0,1.313
0.4,0,0,1.683
0.5,0,0,2.204
0.6,0,0,2.924
0.7,6,6,3.907
0.8,6,6,4.701
0.9,6,6,5.378
1,6,6,6
1.1,6,6,6.622
1.2,6,6,7.299
1.3,6,6,8.093
1.4,12,12,9.076
1.5,12,12,9.796
1.6,12,12,10.317
1.7,12,12,10.687
1.8,12,12,10.939
1.9,12,12,11.095
2,12,12,11.17
,,,
0,0,0,1.087
0.14,0,0,1.324
0.28,0,0,1.849
0.42,0,0,2.777
0.56,6,6,4.31
0.7,6,6,5.475
0.84,6,6,6.525
0.98,6,6,7.69
1.12,12,12,9.223
1.26,12,12,10.151
1.4,12,12,10.676
1.54,12,12,10.913
,,,
0,0,0,0.223
0.22,0,0,0.492
0.44,0,0,1.357
0.66,5,5,3.865
0.88,5,5,5
1.1,5,5,6.135
1.32,10,10,8.643
1.54,10,10,9.508
1.76,10,10,9.777
,,,
0,0,0,0.02
0.2,0,0,0.102
0.4,0,0,0.589
0.6,4,4,3.431
0.8,4,4,4
1,4,4,4.569
1.2,8,8,7.411
1.4,8,8,7.898
1.6,8,8,7.98
,,,
0,0,0,0.105
0.16,0,0,0.134
0.32,0,0,0.202
0.48,0,0,0.328
0.64,0,0,0.547
0.8,0,0,0.921
0.96,0,0,1.558
1.12,0,0,2.637
1.28,7,7,4.467
1.44,7,7,5.577
1.6,7,7,6.281
1.76,7,7,6.781
1.92,7,7,7.219
2.08,7,7,7.719
2.24,7,7,8.423
2.4,7,7,9.533
2.56,14,14,11.363
2.72,14,14,12.442
2.88,14,14,13.079
3.04,14,14,13.453
3.2,14,14,13.672
3.36,14,14,13.798
3.52,14,14,13.866
3.68,14,14,13.895
,,,
0,0,0,0.477
0.25,0,0,0.809
0.5,0,0,1.701
0.75,5,5,3.776
1,5,5,5
1.25,5,5,6.224
1.5,10,10,8.299
1.75,10,10,9.191
2,10,10,9.523
,,,
0,0,0,1.693
0.11,0,0,1.839
0.22,0,0,2.142
0.33,0,0,2.631
0.44,0,0,3.345
0.55,6,6,4.348
0.66,6,6,5.208
0.77,6,6,6
0.88,6,6,6.792
0.99,6,6,7.652
1.1,12,12,8.655
1.21,12,12,9.369
1.32,12,12,9.858
1.43,12,12,10.161
1.54,12,12,10.307
,,,
0,0,0,0.749
0.11,0,0,0.933
0.22,0,0,1.345
0.33,0,0,2.086
0.44,0,0,3.339
0.55,8,8,5.41
0.66,8,8,6.846
0.77,8,8,8
0.88,8,8,9.154
0.99,8,8,10.59
1.1,16,16,12.661
1.21,16,16,13.914
1.32,16,16,14.655
1.43,16,16,15.067
1.54,16,16,15.251
,,,
0,0,0,0.216
0.15,0,0,0.27
0.3,0,0,0.391
0.45,0,0,0.61
0.6,0,0,0.982
0.75,0,0,1.599
0.9,4,4,2.616
1.05,4,4,3.288
1.2,4,4,3.781
1.35,4,4,4.219
1.5,4,4,4.712
1.65,4,4,5.384
1.8,8,8,6.401
1.95,8,8,7.018
2.1,8,8,7.39
2.25,8,8,7.609
2.4,8,8,7.73
2.55,8,8,7.784
,,,
0,0,0,0.905
0.2,0,0,1.392
0.4,0,0,2.628
0.6,7,7,5.277
0.8,7,7,7
1,7,7,8.723
1.2,14,14,11.372
1.4,14,14,12.608
1.6,14,14,13.095
,,,
0,0,0,0.371
0.18,0,0,0.479
0.36,0,0,0.727
0.54,0,0,1.186
0.72,0,0,1.992
0.9,5,5,3.379
1.08,5,5,4.293
1.26,5,5,5
1.44,5,5,5.707
1.62,5,5,6.621
1.8,10,10,8.008
1.98,10,10,8.814
2.16,10,10,9.273
2.34,10,10,9.521
2.52,10,10,9.629
,,,
0,0,0,0.431
0.14,0,0,0.641
0.28,0,0,1.167
0.42,3,3,2.264
0.56,3,3,3
0.7,3,3,3.736
0.84,6,6,4.833
0.98,6,6,5.359
1.12,6,6,5.569
,,,
0,0,0,0.004
0.18,0,0,0.008
0.36,0,0,0.019
0.54,0,0,0.049
0.72,0,0,0.127
0.9,0,0,0.331
1.08,0,0,0.858
1.26,0,0,2.227
1.44,8,8,5.777
1.62,8,8,7.15
1.8,8,8,7.688
1.98,8,8,7.922
2.16,8,8,8.078
2.34,8,8,8.312
2.52,8,8,8.85
2.7,8,8,10.223
2.88,16,16,13.773
3.06,16,16,15.142
3.24,16,16,15.669
3.42,16,16,15.873
3.6,16,16,15.951
3.78,16,16,15.981
3.96,16,16,15.992
4.14,16,16,15.996
,,,
0,0,0,0.353
0.2,0,0,0.51
0.4,0,0,0.894
0.6,0,0,1.676
0.8,0,0,3.202
1,9,9,6.151
1.2,9,9,7.835
1.4,9,9,9
1.6,9,9,10.165
1.8,9,9,11.849
2,18,18,14.798
2.2,18,18,16.324
2.4,18,18,17.106
2.6,18,18,17.49
2.8,18,18,17.647
,,,
0,0,0,0.465
0.1,0,0,0.516
0.2,0,0,0.625
0.3,0,0,0.804
0.4,0,0,1.071
0.5,0,0,1.458
0.6,3,3,2.007
0.7,3,3,2.445
0.8,3,3,2.822
0.9,3,3,3.178
1,3,3,3.555
1.1,3,3,3.993
1.2,6,6,4.542
1.3,6,6,4.929
1.4,6,6,5.196
1.5,6,6,5.375
1.6,6,6,5.484
1.7,6,6,5.535
,,,
0,0,0,0.016
0.13,0,0,0.026
0.26,0,0,0.051
0.39,0,0,0.107
0.52,0,0,0.228
0.65,0,0,0.487
0.78,0,0,1.043
0.91,0,0,2.233
1.04,7,7,4.783
1.17,7,7,5.983
1.3,7,7,6.564
1.43,7,7,6.879
1.56,7,7,7.121
1.69,7,7,7.436
1.82,7,7,8.017
1.95,7,7,9.217
2.08,14,14,11.767
2.21,14,14,12.957
2.34,14,14,13.513
2.47,14,14,13.772
2.6,14,14,13.893
2.73,14,14,13.949
2.86,14,14,13.974
2.99,14,14,13.984
,,,
0,0,0,0.124
0.21,0,0,0.173
0.42,0,0,0.291
0.63,0,0,0.525
0.84,0,0,0.967
1.05,0,0,1.793
1.26,5,5,3.331
1.47,5,5,4.206
1.68,5,5,4.766
1.89,5,5,5.234
2.1,5,5,5.794
2.31,5,5,6.669
2.52,10,10,8.207
2.73,10,10,9.033
2.94,10,10,9.475
3.15,10,10,9.709
3.36,10,10,9.827
3.57,10,10,9.876
,,,
0,0,0,0.056
0.16,0,0,0.092
0.32,0,0,0.187
0.48,0,0,0.402
0.64,0,0,0.873
0.8,0,0,1.904
0.96,6,6,4.152
1.12,6,6,5.219
1.28,6,6,5.785
1.44,6,6,6.215
1.6,6,6,6.781
1.76,6,6,7.848
1.92,12,12,10.096
2.08,12,12,11.127
2.24,12,12,11.598
2.4,12,12,11.813
2.56,12,12,11.908
2.72,12,12,11.944
,,,
0,0,0,0.007
0.2,0,0,0.012
0.4,0,0,0.027
0.6,0,0,0.065
0.8,0,0,0.155
1,0,0,0.371
1.2,0,0,0.886
1.4,3,3,2.12
1.6,3,3,2.642
1.8,3,3,2.872
2,3,3,3
2.2,3,3,3.128
2.4,3,3,3.358
2.6,3,3,3.88
2.8,6,6,5.114
3,6,6,5.629
3.2,6,6,5.845
3.4,6,6,5.935
3.6,6,6,5.973
3.8,6,6,5.988
4,6,6,5.993
,,,
0,0,0,0.085
0.25,0,0,0.517
0.5,4,4,3.568
0.75,4,4,4.432
1,8,8,7.483
1.25,8,8,7.915
,,,
0,0,0,0.101
0.12,0,0,0.117
0.24,0,0,0.151
0.36,0,0,0.21
0.48,0,0,0.303
0.6,0,0,0.444
0.72,1,1,0.656
0.84,1,1,0.814
0.96,1,1,0.941
1.08,1,1,1.059
1.2,1,1,1.186
1.32,1,1,1.344
1.44,2,2,1.556
1.56,2,2,1.697
1.68,2,2,1.79
1.8,2,2,1.849
1.92,2,2,1.883
2.04,2,2,1.899
,,,
0,0,0,0.038
0.17,0,0,0.066
0.34,0,0,0.14
0.51,0,0,0.317
0.68,1,1,0.721
0.85,1,1,0.925
1.02,1,1,1.075
1.19,1,1,1.279
1.36,2,2,1.683
1.53,2,2,1.86
1.7,2,2,1.934
1.87,2,2,1.962
,,,
0,0,0,0.297
0.12,0,0,0.383
0.24,0,0,0.581
0.36,0,0,0.949
0.48,0,0,1.594
0.6,4,4,2.703
0.72,4,4,3.434
0.84,4,4,4
0.96,4,4,4.566
1.08,4,4,5.297
1.2,8,8,6.406
1.32,8,8,7.051
1.44,8,8,7.419
1.56,8,8,7.617
1.68,8,8,7.703
,,,
0,0,0,0.615
0.14,0,0,0.69
0.28,0,0,0.85
0.42,0,0,1.114
0.56,0,0,1.514
0.7,3,3,2.1
0.84,3,3,2.576
0.98,3,3,3
1.12,3,3,3.424
1.26,3,3,3.9
1.4,6,6,4.486
1.54,6,6,4.886
1.68,6,6,5.15
1.82,6,6,5.31
1.96,6,6,5.385
,,,
0,0,0,0.234
0.2,0,0,0.338
0.4,0,0,0.593
0.6,0,0,1.111
0.8,3,3,2.123
1,3,3,2.745
1.2,3,3,3.255
1.4,3,3,3.877
1.6,6,6,4.889
1.8,6,6,5.407
2,6,6,5.662
2.2,6,6,5.766
,,,
