0,0,0,0.001,0.003,0.01,0.034,0.111,0.361,1.175,3.825,4.639,4.889,4.967,4.993,5.007,5.033,5.111,5.361,6.175,8.825,9.639,9.889,9.966,9.99,9.997,9.999,10,10,10
1.529,1.761,2.262,3.106,4.423,5.5,6.5,7.577,8.894,9.738,10.239,10.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.037,1.392,2.223,3.814,5,6.186,7.777,8.608,8.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.453,0.598,0.936,1.574,2.718,4.735,6.024,7,7.976,9.265,11.282,12.426,13.064,13.402,13.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.044,0.073,0.15,0.326,0.716,1.576,3.469,4.357,4.824,5.176,5.643,6.531,8.424,9.284,9.674,9.85,9.927,9.956,0,0,0,0,0,0,0,0,0,0,0,0
4.623,4.773,5.077,5.546,6,6.454,6.923,7.227,7.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.375,0.466,0.672,1.043,1.67,2.705,3.423,4,4.577,5.295,6.33,6.957,7.328,7.534,7.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.582,0.657,0.817,1.084,1.491,2.091,2.573,3,3.427,3.909,4.509,4.916,5.183,5.343,5.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.035,0.059,0.12,0.261,0.573,1.26,2.775,3.486,3.859,4.141,4.514,5.225,6.74,7.427,7.739,7.88,7.941,7.965,0,0,0,0,0,0,0,0,0,0,0,0
1.15,1.254,1.47,1.819,2.331,2.784,3.216,3.669,4.181,4.53,4.746,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.909,1.08,1.453,2.099,3.139,4.769,5.98,7,8.02,9.231,10.861,11.901,12.547,12.92,13.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032,0.058,0.132,0.312,0.744,1.778,4.254,5.315,5.82,6.18,6.685,7.746,10.222,11.256,11.688,11.868,11.942,11.968,0,0,0,0,0,0,0,0,0,0,0,0
0.112,0.175,0.336,0.686,1.421,2.957,6.155,7.753,8.65,9.35,10.247,11.845,15.043,16.579,17.314,17.664,17.825,17.888,0,0,0,0,0,0,0,0,0,0,0,0
0.264,0.34,0.511,0.829,1.382,2.328,3.936,4.958,5.683,6.317,7.042,8.064,9.672,10.618,11.171,11.489,11.66,11.736,0,0,0,0,0,0,0,0,0,0,0,0
1.163,1.314,1.635,2.168,2.981,4.182,5.146,6,6.854,7.818,9.019,9.832,10.365,10.686,10.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.126,0.228,0.515,1.218,2.908,3.713,4.287,5.092,6.782,7.485,7.772,7.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.322,0.371,0.476,0.653,0.93,1.349,1.973,2.44,2.822,3.178,3.56,4.027,4.651,5.07,5.347,5.524,5.629,5.678,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.007,0.028,0.108,0.414,1.589,1.9,2,2.1,2.411,3.586,3.892,3.972,3.993,3.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.229,1.497,2.09,3.139,4,4.861,5.91,6.503,6.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026,0.051,0.122,0.308,0.781,1.984,5.042,6.269,6.814,7.186,7.731,8.958,12.016,13.219,13.692,13.878,13.949,13.974,0,0,0,0,0,0,0,0,0,0,0,0
0.559,0.696,1.003,1.556,2,2.444,2.997,3.304,3.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008,0.012,0.021,0.038,0.071,0.134,0.254,0.482,0.913,1.73,3.278,4.099,4.539,4.783,4.937,5.063,5.217,5.461,5.901,6.722,8.27,9.087,9.518,9.746,9.866,9.929,9.962,9.979,9.988,9.992
0.764,0.781,0.816,0.869,0.942,1.036,1.153,1.296,1.468,1.628,1.78,1.927,2.073,2.22,2.372,2.532,2.704,2.847,2.964,3.058,3.131,3.184,3.219,3.236,0,0,0,0,0,0
2.909,3.636,5.273,6.727,8.364,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.266,0.459,0.982,2.216,5.05,6.476,7.524,8.95,11.784,13.018,13.541,13.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.167,0.238,0.409,0.753,1.414,1.829,2.171,2.586,3.247,3.591,3.762,3.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.429,0.494,0.634,0.871,1.241,1.799,2.63,3.253,3.763,4.237,4.747,5.37,6.201,6.759,7.129,7.366,7.506,7.571,0,0,0,0,0,0,0,0,0,0,0,0
1.318,1.414,1.614,1.93,2.388,2.801,3.199,3.612,4.07,4.386,4.586,4.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0.077,0.113,0.178,0.288,0.472,0.778,1.283,1.605,1.825,2,2.175,2.395,2.717,3.222,3.528,3.712,3.822,3.887,3.923,3.938,0,0,0,0,0,0,0,0,0
1.35,1.5,1.817,2.335,3.113,4.237,5.165,6,6.835,7.763,8.887,9.665,10.183,10.5,10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.084,0.141,0.293,0.646,1.438,1.847,2.153,2.562,3.354,3.707,3.859,3.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0.238,0.373,0.627,1.083,1.886,3.295,4.156,4.746,5.254,5.844,6.705,8.114,8.917,9.373,9.627,9.762,9.82,0,0,0,0,0,0,0,0,0,0,0,0
5.165,5.372,5.793,6.207,6.628,6.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.481,0.621,0.942,1.538,2,2.462,3.058,3.379,3.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.303,6.337,6.405,6.507,6.645,6.818,7.028,7.275,7.519,7.76,8,8.24,8.481,8.725,8.972,9.182,9.355,9.493,9.595,9.663,9.697,0,0,0,0,0,0,0,0,0
0.03,0.046,0.089,0.182,0.377,0.784,1.632,3.398,4.262,4.712,5,5.288,5.738,6.602,8.368,9.216,9.623,9.818,9.911,9.954,9.97,0,0,0,0,0,0,0,0,0
0.208,0.471,1.331,3.877,5,6.123,8.669,9.529,9.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002,0.009,0.044,0.225,1.148,5.852,6.777,6.964,7.036,7.223,8.148,12.852,13.775,13.956,13.991,13.998,14,0,0,0,0,0,0,0,0,0,0,0,0
1.185,1.611,2.618,4.567,6,7.433,9.382,10.389,10.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.052,0.072,0.121,0.216,0.395,0.727,1.341,2.477,4.575,5.731,6.394,6.821,7.179,7.606,8.269,9.425,11.523,12.659,13.273,13.605,13.784,13.879,13.928,13.948,0,0,0,0,0,0
0.004,0.009,0.025,0.066,0.181,0.493,1.343,3.661,4.516,4.844,5,5.156,5.484,6.339,8.657,9.507,9.819,9.934,9.975,9.991,9.996,0,0,0,0,0,0,0,0,0
0.125,0.179,0.312,0.581,1.102,2.104,4.021,5.077,5.731,6.269,6.923,7.979,9.896,10.898,11.419,11.688,11.821,11.875,0,0,0,0,0,0,0,0,0,0,0,0
0.147,0.186,0.273,0.433,0.707,1.167,1.935,3.212,4.019,4.566,5,5.434,5.981,6.788,8.065,8.833,9.293,9.567,9.727,9.814,9.853,0,0,0,0,0,0,0,0,0
0.529,0.769,1.361,2.572,4.956,6.409,7.591,9.044,11.428,12.639,13.231,13.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.231,0.324,0.547,0.99,1.829,3.402,4.335,5,5.665,6.598,8.171,9.01,9.453,9.676,9.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.622,0.722,0.937,1.301,1.875,2.748,3.42,4,4.58,5.252,6.125,6.699,7.063,7.278,7.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.257,2.421,2.762,3.304,4.088,5.169,6.117,7,7.883,8.831,9.912,10.696,11.238,11.579,11.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.999,4.999,4.999,4.999,4.999,5,5,5,5,5,5.001,5.001,5.001,5.001,5.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.523,0.561,0.64,0.766,0.948,1.198,1.537,1.987,2.363,2.693,3,3.307,3.637,4.013,4.463,4.802,5.052,5.234,5.36,5.439,5.477,0,0,0,0,0,0,0,0,0
0.153,0.183,0.249,0.364,0.551,0.846,1.307,1.632,1.885,2.115,2.368,2.693,3.154,3.449,3.636,3.751,3.817,3.847,0,0,0,0,0,0,0,0,0,0,0,0
0.023,0.037,0.074,0.154,0.327,0.696,0.883,1,1.117,1.304,1.673,1.846,1.926,1.963,1.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.394,1.585,1.993,2.674,3.721,4.592,5.408,6.279,7.326,8.007,8.415,8.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125,0.161,0.243,0.396,0.662,1.12,1.899,3.226,4.041,4.581,5,5.419,5.959,6.774,8.101,8.88,9.338,9.604,9.757,9.839,9.875,0,0,0,0,0,0,0,0,0
1.251,2.058,4.193,5.807,7.942,8.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.927,1.03,1.248,1.605,2.14,2.914,4.013,4.89,5.643,6.357,7.11,7.987,9.086,9.86,10.395,10.752,10.97,11.073,0,0,0,0,0,0,0,0,0,0,0,0
0.013,0.027,0.071,0.195,0.537,1.476,1.832,2,2.168,2.524,3.463,3.805,3.929,3.973,3.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.195,0.292,0.535,1.043,2.07,4.125,5.249,6,6.751,7.875,9.93,10.957,11.465,11.708,11.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0.03,0.062,0.137,0.307,0.689,1.547,3.471,4.34,4.755,5,5.245,5.66,6.529,8.453,9.311,9.693,9.863,9.938,9.97,9.982,0,0,0,0,0,0,0,0,0
0,0,0.001,0.003,0.009,0.026,0.071,0.194,0.533,1.467,1.806,1.931,1.978,2,2.022,2.069,2.194,2.533,3.467,3.806,3.929,3.974,3.991,3.997,3.999,4,4,0,0,0
1.25,1.526,2.14,3.226,5.024,6.387,7.613,8.976,10.774,11.86,12.474,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0.155,0.236,0.386,0.651,1.107,1.89,3.23,4.048,4.585,5,5.415,5.952,6.77,8.11,8.893,9.349,9.614,9.764,9.845,9.88,0,0,0,0,0,0,0,0,0
1.142,1.328,1.729,2.412,3,3.588,4.271,4.672,4.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075,0.103,0.17,0.3,0.542,0.986,1.797,3.278,4.118,4.628,5,5.372,5.882,6.722,8.203,9.014,9.458,9.7,9.83,9.897,9.925,0,0,0,0,0,0,0,0,0
0.006,0.016,0.047,0.148,0.464,1.453,4.553,5.552,5.899,6.101,6.448,7.447,10.547,11.536,11.852,11.953,11.984,11.994,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0.195,0.357,0.695,1.38,2.75,3.5,4,4.5,5.25,6.62,7.305,7.643,7.805,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.052,1.878,4.175,5.825,8.122,8.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.583,0.855,1.528,2.916,5.667,7.327,8.673,10.333,13.084,14.472,15.145,15.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0.024,0.044,0.086,0.17,0.339,0.677,0.854,0.958,1.042,1.146,1.323,1.661,1.83,1.914,1.956,1.976,1.984,0,0,0,0,0,0,0,0,0,0,0,0
0.569,1,1.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,0.026,0.053,0.116,0.256,0.566,1.251,2.765,3.46,3.797,4,4.203,4.54,5.235,6.749,7.434,7.744,7.884,7.947,7.974,7.984,0,0,0,0,0,0,0,0,0
1.158,1.655,2.862,5.296,7,8.704,11.138,12.345,12.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072,0.11,0.205,0.407,0.824,1.673,3.399,4.286,4.797,5.203,5.714,6.601,8.327,9.176,9.593,9.795,9.89,9.928,0,0,0,0,0,0,0,0,0,0,0,0
0.37,0.464,0.675,1.057,1.707,2.79,4.58,5.756,6.618,7.382,8.244,9.42,11.21,12.293,12.943,13.325,13.536,13.63,0,0,0,0,0,0,0,0,0,0,0,0
0.973,1.166,1.591,2.331,3.534,5.439,6.835,8,9.165,10.561,12.466,13.669,14.409,14.834,15.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.141,0.162,0.208,0.286,0.408,0.591,0.865,1.271,1.87,2.297,2.617,2.879,3.121,3.383,3.703,4.13,4.729,5.135,5.409,5.592,5.714,5.792,5.838,5.859,0,0,0,0,0,0
1.605,1.846,2.365,3.24,4,4.76,5.635,6.154,6.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.091,0.191,0.501,1.363,3.728,4.69,5.31,6.272,8.637,9.499,9.809,9.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0.028,0.053,0.109,0.226,0.47,0.979,2.039,2.557,2.827,3,3.173,3.443,3.961,5.021,5.53,5.774,5.891,5.947,5.972,5.982,0,0,0,0,0,0,0,0,0
0.148,0.201,0.327,0.571,1.02,1.836,3.312,4.182,4.756,5.244,5.818,6.688,8.164,8.98,9.429,9.673,9.799,9.852,0,0,0,0,0,0,0,0,0,0,0,0
3.554,3.907,4.647,5.353,6.093,6.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.234,0.291,0.42,0.651,1.043,1.689,2.75,4.484,5.602,6.377,7,7.623,8.398,9.516,11.25,12.311,12.957,13.349,13.58,13.709,13.766,0,0,0,0,0,0,0,0,0
0.109,0.168,0.317,0.637,1.299,2.659,5.45,6.869,7.68,8.32,9.131,10.55,13.341,14.701,15.363,15.683,15.832,15.891,0,0,0,0,0,0,0,0,0,0,0,0
0.351,0.472,0.755,1.298,2.287,4.064,5.174,6,6.826,7.936,9.713,10.702,11.245,11.528,11.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041,0.068,0.137,0.295,0.642,1.399,1.772,2,2.228,2.601,3.358,3.705,3.863,3.932,3.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.415,1.606,2.012,2.689,3.727,4.594,5.406,6.273,7.311,7.988,8.394,8.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.012,0.032,0.091,0.26,0.745,0.921,1,1.079,1.255,1.74,1.909,1.968,1.988,1.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.325,0.466,0.81,1.508,2.862,5.463,6.958,8,9.042,10.537,13.138,14.492,15.19,15.534,15.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.243,0.349,0.608,1.131,2.146,4.097,5.219,6,6.781,7.903,9.854,10.869,11.392,11.651,11.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.317,0.502,0.982,2.036,4.281,5.521,6.479,7.719,9.964,11.018,11.498,11.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042,0.074,0.165,0.382,0.896,2.103,4.939,6.179,6.782,7.218,7.821,9.061,11.897,13.104,13.618,13.835,13.926,13.958,0,0,0,0,0,0,0,0,0,0,0,0
0.049,0.098,0.246,0.639,1.672,4.377,5.459,6,6.541,7.623,10.328,11.361,11.754,11.902,11.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.705,0.918,1.408,2.325,3.945,6.759,8.592,10,11.408,13.241,16.055,17.675,18.592,19.082,19.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.265,2.569,3.219,4.302,5.963,7.35,8.65,10.037,11.698,12.781,13.431,13.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.288,1.353,1.486,1.695,1.99,2.386,2.902,3.363,3.791,4.209,4.637,5.098,5.614,6.01,6.305,6.514,6.647,6.712,0,0,0,0,0,0,0,0,0,0,0,0
0.543,0.662,0.924,1.388,2.154,3.389,4.274,5,5.726,6.611,7.846,8.612,9.076,9.338,9.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.087,1.582,2.798,5.289,7,8.711,11.202,12.418,12.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.007,2.225,2.686,3.439,4.567,5.539,6.461,7.433,8.561,9.314,9.775,9.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.932,1.356,2.398,4.533,6,7.467,9.602,10.644,11.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.224,0.35,0.673,1.375,2.849,3.677,4.323,5.151,6.625,7.327,7.65,7.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92,3.037,3.276,3.645,4,4.355,4.724,4.963,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,0.016,0.031,0.065,0.137,0.289,0.61,1.289,2.721,3.406,3.742,3.928,4.072,4.258,4.594,5.279,6.711,7.39,7.711,7.863,7.935,7.969,7.984,7.99,0,0,0,0,0,0
0.109,0.132,0.185,0.278,0.431,0.678,0.855,1,1.145,1.322,1.569,1.722,1.815,1.868,1.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.028,0.041,0.074,0.14,0.271,0.527,1.027,2.001,2.514,2.803,3,3.197,3.486,3.999,4.973,5.473,5.729,5.86,5.926,5.959,5.972,0,0,0,0,0,0,0,0,0
0.93,1.212,1.86,3.071,4,4.929,6.14,6.788,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0.276,0.378,0.557,0.849,1.313,2.043,3.187,3.963,4.529,5,5.471,6.037,6.813,7.957,8.687,9.151,9.443,9.622,9.724,9.77,0,0,0,0,0,0,0,0,0
0.205,0.305,0.555,1.077,2.127,2.75,3.25,3.873,4.923,5.445,5.695,5.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.354,0.417,0.553,0.787,1.159,1.736,2.619,3.258,3.766,4.234,4.742,5.381,6.264,6.841,7.213,7.447,7.583,7.646,0,0,0,0,0,0,0,0,0,0,0,0
0.219,0.297,0.483,0.843,1.507,2.712,3.454,4,4.546,5.288,6.493,7.157,7.517,7.703,7.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.635,2.928,3.546,4.558,6.077,7.382,8.618,9.923,11.442,12.454,13.072,13.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.334,0.371,0.448,0.573,0.761,0.923,1.077,1.239,1.427,1.552,1.629,1.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.171,0.243,0.417,0.768,1.443,2.728,3.475,4,4.525,5.272,6.557,7.232,7.583,7.757,7.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.067,2.232,5.835,8.165,11.768,12.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007,0.012,0.027,0.065,0.155,0.371,0.886,2.12,2.642,2.872,3,3.128,3.358,3.88,5.114,5.629,5.845,5.935,5.973,5.988,5.993,0,0,0,0,0,0,0,0,0
1.719,2.042,2.748,3.971,5,6.029,7.252,7.958,8.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.121,1.272,1.593,2.129,2.951,4.17,5.143,6,6.857,7.83,9.049,9.871,10.407,10.728,10.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.826,1.091,1.707,2.87,4.956,6.384,7.616,9.044,11.13,12.293,12.909,13.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125,0.179,0.312,0.581,1.102,2.104,4.021,5.077,5.731,6.269,6.923,7.979,9.896,10.898,11.419,11.688,11.821,11.875,0,0,0,0,0,0,0,0,0,0,0,0
0.146,0.232,0.453,0.94,1.976,4.17,5.292,6,6.708,7.83,10.024,11.06,11.547,11.768,11.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.177,0.251,0.432,0.795,1.495,2.826,5.351,6.756,7.637,8.363,9.244,10.649,13.174,14.505,15.205,15.568,15.749,15.823,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0.154,0.404,1.094,2.98,3.751,4.249,5.02,6.906,7.596,7.846,7.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.213,0.315,0.566,1.087,2.126,2.749,3.251,3.874,4.913,5.434,5.685,5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.119,0.19,0.373,0.777,1.641,3.478,4.413,5,5.587,6.522,8.359,9.223,9.627,9.81,9.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018,0.033,0.078,0.19,0.469,1.158,2.86,3.564,3.887,4.113,4.436,5.14,6.842,7.531,7.81,7.922,7.967,7.982,0,0,0,0,0,0,0,0,0,0,0,0
2.208,2.635,3.573,4.427,5.365,5.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071,0.095,0.153,0.262,0.462,0.821,1.463,2.608,3.274,3.69,4,4.31,4.726,5.392,6.537,7.179,7.538,7.738,7.847,7.905,7.929,0,0,0,0,0,0,0,0,0
0.562,0.806,1.402,2.609,4.953,6.404,7.596,9.047,11.391,12.598,13.194,13.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0.004,0.012,0.033,0.095,0.272,0.778,2.224,2.732,2.917,3,3.083,3.268,3.776,5.222,5.728,5.905,5.967,5.988,5.996,5.998,0,0,0,0,0,0,0,0,0
0.098,0.169,0.361,0.815,1.857,4.241,5.354,6,6.646,7.759,10.143,11.185,11.639,11.831,11.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.507,0.623,0.884,1.347,2.122,3.385,4.276,5,5.724,6.615,7.878,8.653,9.116,9.377,9.493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.167,0.238,0.409,0.753,1.414,1.829,2.171,2.586,3.247,3.591,3.762,3.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.151,0.23,0.427,0.847,1.705,3.447,4.383,5,5.617,6.553,8.295,9.153,9.573,9.77,9.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073,0.115,0.226,0.469,0.987,2.086,2.647,3,3.353,3.914,5.013,5.531,5.774,5.885,5.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.036,0.055,0.102,0.202,0.407,0.823,1.665,3.371,4.232,4.695,5,5.305,5.768,6.629,8.335,9.177,9.593,9.798,9.898,9.945,9.964,0,0,0,0,0,0,0,0,0
0.22,0.991,5.229,6.771,11.009,11.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.334,0.416,0.599,0.929,1.488,2.41,3.923,4.928,5.67,6.33,7.072,8.077,9.59,10.512,11.071,11.401,11.584,11.666,0,0,0,0,0,0,0,0,0,0,0,0
0.294,0.493,1.029,2.265,3,3.735,4.971,5.507,5.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004,0.006,0.012,0.026,0.056,0.121,0.264,0.577,1.258,2.745,3.429,3.748,3.904,4,4.096,4.252,4.571,5.255,6.742,7.423,7.736,7.879,7.944,7.974,7.988,7.994,7.996,0,0,0
0.251,0.357,0.613,1.129,2.122,2.743,3.257,3.878,4.871,5.387,5.643,5.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0.119,0.294,0.758,1.964,5.096,6.361,7,7.639,8.904,12.036,13.242,13.706,13.881,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.037,0.061,0.125,0.268,0.582,1.269,2.768,3.479,3.857,4.143,4.521,5.232,6.731,7.418,7.732,7.875,7.939,7.963,0,0,0,0,0,0,0,0,0,0,0,0
0.047,0.074,0.144,0.297,0.621,1.305,2.742,3.453,3.847,4.153,4.547,5.258,6.695,7.379,7.703,7.856,7.926,7.953,0,0,0,0,0,0,0,0,0,0,0,0
2.202,2.909,4.55,7.652,10,12.348,15.45,17.091,17.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.912,3.915,3.922,3.933,3.947,3.965,3.982,4,4.018,4.035,4.053,4.067,4.078,4.085,4.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.137,0.178,0.273,0.451,0.766,1.312,2.256,3.881,4.866,5.507,6,6.493,7.134,8.119,9.744,10.688,11.234,11.549,11.727,11.822,11.863,0,0,0,0,0,0,0,0,0
0.124,0.203,0.412,0.886,1.926,4.198,5.317,6,6.683,7.802,10.074,11.114,11.588,11.797,11.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.342,0.509,0.926,1.796,3.546,4.583,5.417,6.454,8.204,9.074,9.491,9.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.649,4.443,6.205,7.795,9.557,10.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.311,0.361,0.468,0.651,0.937,1.374,1.71,2,2.29,2.626,3.063,3.349,3.532,3.639,3.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.094,0.171,0.386,0.913,2.181,2.785,3.215,3.819,5.087,5.614,5.829,5.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.106,0.185,0.403,0.925,2.141,4.965,6.26,7,7.74,9.035,11.859,13.075,13.597,13.815,13.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034,0.05,0.091,0.176,0.346,0.684,1.354,2.68,3.366,3.745,4,4.255,4.634,5.32,6.646,7.316,7.654,7.824,7.909,7.95,7.966,0,0,0,0,0,0,0,0,0
1.54,1.786,2.318,3.221,4,4.779,5.682,6.214,6.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.001,0.002,0.008,0.026,0.087,0.284,0.934,3.066,3.716,3.916,3.982,4.018,4.084,4.284,4.934,7.066,7.716,7.913,7.974,7.992,7.998,7.999,8,0,0,0,0,0,0
0.033,0.069,0.181,0.492,1.347,3.686,4.576,5,5.424,6.314,8.653,9.508,9.819,9.931,9.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.055,0.084,0.159,0.318,0.649,1.33,2.725,3.435,3.84,4.16,4.565,5.275,6.67,7.351,7.682,7.841,7.916,7.945,0,0,0,0,0,0,0,0,0,0,0,0
0.408,0.524,0.788,1.278,2.13,2.735,3.265,3.87,4.722,5.212,5.476,5.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.675,0.75,0.908,1.168,1.557,2.118,2.582,3,3.418,3.882,4.443,4.832,5.092,5.25,5.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
